timestamp,channel,register,value
2025-09-05 11:05:04,R2,2,5.0
2025-09-05 11:05:04,R3,3,5.0
2025-09-05 11:05:04,R4,4,250.0
2025-09-05 11:05:04,R5,5,0.0
2025-09-05 11:05:04,R6,6,250.0
2025-09-05 11:05:04,R7,7,5.0
2025-09-05 11:05:04,R8,8,5.0
2025-09-05 11:05:04,R9,9,0.0
2025-09-05 11:05:05,R0,0,1000.0
2025-09-05 11:05:05,R1,1,0.0
2025-09-05 11:05:05,R2,2,5.0
2025-09-05 11:05:05,R3,3,5.0
2025-09-05 11:05:05,R4,4,250.0
2025-09-05 11:05:05,R5,5,0.0
2025-09-05 11:05:05,R6,6,250.0
2025-09-05 11:05:05,R7,7,5.0
2025-09-05 11:05:05,R8,8,5.0
2025-09-05 11:05:05,R9,9,0.0
2025-09-05 11:05:06,R0,0,1000.0
2025-09-05 11:05:06,R1,1,0.0
2025-09-05 11:05:06,R2,2,5.0
2025-09-05 11:05:06,R3,3,5.0
2025-09-05 11:05:06,R4,4,250.0
2025-09-05 11:05:06,R5,5,0.0
2025-09-05 11:05:06,R6,6,250.0
2025-09-05 11:05:06,R7,7,5.0
2025-09-05 11:05:06,R8,8,5.0
2025-09-05 11:05:06,R9,9,0.0
2025-09-05 11:05:07,R0,0,1000.0
2025-09-05 11:05:07,R1,1,0.0
2025-09-05 11:05:07,R2,2,5.0
2025-09-05 11:05:07,R3,3,5.0
2025-09-05 11:05:07,R4,4,250.0
2025-09-05 11:05:07,R5,5,0.0
2025-09-05 11:05:07,R6,6,250.0
2025-09-05 11:05:07,R7,7,5.0
2025-09-05 11:05:07,R8,8,5.0
2025-09-05 11:05:07,R9,9,0.0
2025-09-05 11:05:08,R0,0,1000.0
2025-09-05 11:05:08,R1,1,0.0
2025-09-05 11:05:08,R2,2,5.0
2025-09-05 11:05:08,R3,3,5.0
2025-09-05 11:05:08,R4,4,250.0
2025-09-05 11:05:08,R5,5,0.0
2025-09-05 11:05:08,R6,6,250.0
2025-09-05 11:05:08,R7,7,5.0
2025-09-05 11:05:08,R8,8,5.0
2025-09-05 11:05:08,R9,9,0.0
2025-09-05 11:05:09,R0,0,1000.0
2025-09-05 11:05:09,R1,1,0.0
2025-09-05 11:05:09,R2,2,5.0
2025-09-05 11:05:09,R3,3,5.0
2025-09-05 11:05:09,R4,4,250.0
2025-09-05 11:05:09,R5,5,0.0
2025-09-05 11:05:09,R6,6,250.0
2025-09-05 11:05:09,R7,7,5.0
2025-09-05 11:05:09,R8,8,5.0
2025-09-05 11:05:09,R9,9,0.0
2025-09-05 11:05:10,R0,0,1000.0
2025-09-05 11:05:10,R1,1,0.0
2025-09-05 11:05:10,R2,2,5.0
2025-09-05 11:05:10,R3,3,5.0
2025-09-05 11:05:10,R4,4,250.0
2025-09-05 11:05:10,R5,5,0.0
2025-09-05 11:05:10,R6,6,250.0
2025-09-05 11:05:10,R7,7,5.0
2025-09-05 11:05:10,R8,8,5.0
2025-09-05 11:05:10,R9,9,0.0
2025-09-05 11:05:11,R0,0,1000.0
2025-09-05 11:05:11,R1,1,0.0
2025-09-05 11:05:11,R2,2,5.0
2025-09-05 11:05:11,R3,3,5.0
2025-09-05 11:05:11,R4,4,250.0
2025-09-05 11:05:11,R5,5,0.0
2025-09-05 11:05:11,R6,6,250.0
2025-09-05 11:05:11,R7,7,5.0
2025-09-05 11:05:11,R8,8,5.0
2025-09-05 11:05:11,R9,9,0.0
2025-09-05 11:05:12,R0,0,1000.0
2025-09-05 11:05:12,R1,1,0.0
2025-09-05 11:05:12,R2,2,5.0
2025-09-05 11:05:12,R3,3,5.0
2025-09-05 11:05:12,R4,4,250.0
2025-09-05 11:05:12,R5,5,0.0
2025-09-05 11:05:12,R6,6,250.0
2025-09-05 11:05:12,R7,7,5.0
2025-09-05 11:05:12,R8,8,5.0
2025-09-05 11:05:12,R9,9,0.0
